batch,batch_date,total_companies,dimension,value,count,share
Winter 2020,2020-01-01,229,region,United States of America,151,0.6594
Winter 2020,2020-01-01,229,region,Partly Remote,99,0.4323
Winter 2020,2020-01-01,229,region,Fully Remote,62,0.2707
Winter 2020,2020-01-01,229,region,South Asia,27,0.1179
Winter 2020,2020-01-01,229,region,India,26,0.1135
Winter 2020,2020-01-01,229,region,Latin America,19,0.083
Winter 2020,2020-01-01,229,region,Europe,13,0.0568
Winter 2020,2020-01-01,229,region,Canada,9,0.0393
Winter 2020,2020-01-01,229,region,Mexico,8,0.0349
Winter 2020,2020-01-01,229,region,Brazil,8,0.0349
Winter 2020,2020-01-01,229,region,Africa,8,0.0349
Winter 2020,2020-01-01,229,region,United Kingdom,7,0.0306
Winter 2020,2020-01-01,229,region,Nigeria,5,0.0218
Winter 2020,2020-01-01,229,region,Middle East and North Africa,4,0.0175
Winter 2020,2020-01-01,229,region,Southeast Asia,3,0.0131
Winter 2020,2020-01-01,229,region,Colombia,2,0.0087
Winter 2020,2020-01-01,229,region,Unspecified,2,0.0087
Winter 2020,2020-01-01,229,region,Argentina,2,0.0087
Winter 2020,2020-01-01,229,region,Israel,2,0.0087
Winter 2020,2020-01-01,229,region,France,2,0.0087
Winter 2020,2020-01-01,229,region,Germany,2,0.0087
Winter 2020,2020-01-01,229,region,Chile,1,0.0044
Winter 2020,2020-01-01,229,region,Peru,1,0.0044
Winter 2020,2020-01-01,229,region,Malaysia,1,0.0044
Winter 2020,2020-01-01,229,region,Belarus,1,0.0044
Winter 2020,2020-01-01,229,region,Singapore,1,0.0044
Winter 2020,2020-01-01,229,region,Indonesia,1,0.0044
Winter 2020,2020-01-01,229,region,Tanzania,1,0.0044
Winter 2020,2020-01-01,229,region,Egypt,1,0.0044
Winter 2020,2020-01-01,229,region,Ghana,1,0.0044
Winter 2020,2020-01-01,229,region,Pakistan,1,0.0044
Winter 2020,2020-01-01,229,region,Ireland,1,0.0044
Winter 2020,2020-01-01,229,region,Kenya,1,0.0044
Winter 2020,2020-01-01,229,region,Algeria,1,0.0044
Winter 2020,2020-01-01,229,status,Active,137,0.5983
Winter 2020,2020-01-01,229,status,Inactive,59,0.2576
Winter 2020,2020-01-01,229,status,Acquired,33,0.1441
Winter 2020,2020-01-01,229,tag,SaaS,55,0.2402
Winter 2020,2020-01-01,229,tag,B2B,46,0.2009
Winter 2020,2020-01-01,229,tag,Fintech,39,0.1703
Winter 2020,2020-01-01,229,tag,Developer Tools,25,0.1092
Winter 2020,2020-01-01,229,tag,Artificial Intelligence,22,0.0961
Winter 2020,2020-01-01,229,tag,AI,21,0.0917
Winter 2020,2020-01-01,229,tag,Marketplace,19,0.083
Winter 2020,2020-01-01,229,tag,Machine Learning,14,0.0611
Winter 2020,2020-01-01,229,tag,Health Tech,11,0.048
Winter 2020,2020-01-01,229,tag,Biotech,10,0.0437
Winter 2020,2020-01-01,229,tag,Productivity,8,0.0349
Winter 2020,2020-01-01,229,tag,Logistics,7,0.0306
Winter 2020,2020-01-01,229,tag,India,7,0.0306
Winter 2020,2020-01-01,229,tag,Healthcare,7,0.0306
Winter 2020,2020-01-01,229,tag,Data Engineering,7,0.0306
Winter 2020,2020-01-01,229,tag,Climate,7,0.0306
Winter 2020,2020-01-01,229,tag,Social,7,0.0306
Winter 2020,2020-01-01,229,tag,Robotics,7,0.0306
Winter 2020,2020-01-01,229,tag,E-commerce,6,0.0262
Winter 2020,2020-01-01,229,tag,API,6,0.0262
Winter 2020,2020-01-01,229,tag,AI Assistant,6,0.0262
Winter 2020,2020-01-01,229,tag,Consumer Health Services,5,0.0218
Winter 2020,2020-01-01,229,tag,Open Source,5,0.0218
Winter 2020,2020-01-01,229,tag,Analytics,5,0.0218
Winter 2020,2020-01-01,229,tag,Education,5,0.0218
Winter 2020,2020-01-01,229,tag,Creator Economy,5,0.0218
Winter 2020,2020-01-01,229,tag,Synthetic Biology,4,0.0175
Winter 2020,2020-01-01,229,tag,Therapeutics,4,0.0175
Winter 2020,2020-01-01,229,tag,AI-powered Drug Discovery,4,0.0175
Winter 2020,2020-01-01,229,tag,Entertainment,4,0.0175
Winter 2020,2020-01-01,229,tag,Finance,4,0.0175
Winter 2020,2020-01-01,229,tag,Community,4,0.0175
Winter 2020,2020-01-01,229,tag,Proptech,4,0.0175
Winter 2020,2020-01-01,229,tag,Recruiting,4,0.0175
Winter 2020,2020-01-01,229,tag,Generative AI,4,0.0175
Winter 2020,2020-01-01,229,tag,Drug discovery,3,0.0131
Winter 2020,2020-01-01,229,tag,Consumer,3,0.0131
Winter 2020,2020-01-01,229,tag,Telemedicine,3,0.0131
Winter 2020,2020-01-01,229,tag,Latin America,3,0.0131
Winter 2020,2020-01-01,229,tag,HR Tech,3,0.0131
Winter 2020,2020-01-01,229,tag,Retail,3,0.0131
Winter 2020,2020-01-01,229,tag,Health & Wellness,3,0.0131
Winter 2020,2020-01-01,229,tag,Payments,3,0.0131
Winter 2020,2020-01-01,229,tag,Mental Health Tech,3,0.0131
Winter 2020,2020-01-01,229,tag,Design Tools,3,0.0131
Winter 2020,2020-01-01,229,tag,Genomics,3,0.0131
Winter 2020,2020-01-01,229,tag,Grocery,3,0.0131
Winter 2020,2020-01-01,229,tag,Supply Chain,3,0.0131
Winter 2020,2020-01-01,229,tag,Sales,3,0.0131
Winter 2020,2020-01-01,229,tag,Gaming,3,0.0131
Winter 2020,2020-01-01,229,tag,Workflow Automation,3,0.0131
Winter 2020,2020-01-01,229,tag,Infrastructure,2,0.0087
Winter 2020,2020-01-01,229,tag,Real Estate,2,0.0087
Winter 2020,2020-01-01,229,tag,Health Insurance,2,0.0087
Winter 2020,2020-01-01,229,tag,Hard Tech,2,0.0087
Winter 2020,2020-01-01,229,tag,Drones,2,0.0087
Winter 2020,2020-01-01,229,tag,Banking as a Service,2,0.0087
Winter 2020,2020-01-01,229,tag,Digital Freight Brokerage,2,0.0087
Winter 2020,2020-01-01,229,tag,Fitness,2,0.0087
Winter 2020,2020-01-01,229,tag,Deep Learning,2,0.0087
Winter 2020,2020-01-01,229,tag,Delivery,2,0.0087
Winter 2020,2020-01-01,229,tag,Investing,2,0.0087
Winter 2020,2020-01-01,229,tag,Enterprise,2,0.0087
Winter 2020,2020-01-01,229,tag,eLearning,2,0.0087
Winter 2020,2020-01-01,229,tag,Video,2,0.0087
Winter 2020,2020-01-01,229,tag,Consumer Finance,2,0.0087
Winter 2020,2020-01-01,229,tag,Travel,2,0.0087
Winter 2020,2020-01-01,229,tag,Construction,2,0.0087
Winter 2020,2020-01-01,229,tag,Diagnostics,2,0.0087
Winter 2020,2020-01-01,229,tag,Agriculture,2,0.0087
Winter 2020,2020-01-01,229,tag,Insurance,2,0.0087
Winter 2020,2020-01-01,229,tag,Hardware,2,0.0087
Winter 2020,2020-01-01,229,tag,Medical Devices,2,0.0087
Winter 2020,2020-01-01,229,tag,Automation,2,0.0087
Winter 2020,2020-01-01,229,tag,Computer Vision,2,0.0087
Winter 2020,2020-01-01,229,tag,DevOps,2,0.0087
Winter 2020,2020-01-01,229,tag,Transportation,2,0.0087
Winter 2020,2020-01-01,229,tag,Advertising,2,0.0087
Winter 2020,2020-01-01,229,tag,Crypto / Web3,2,0.0087
Winter 2020,2020-01-01,229,tag,Kubernetes,2,0.0087
Winter 2020,2020-01-01,229,tag,Security,2,0.0087
Winter 2020,2020-01-01,229,tag,Sustainable Fashion,2,0.0087
Winter 2020,2020-01-01,229,tag,Retail Tech,2,0.0087
Winter 2020,2020-01-01,229,tag,Remote Work,2,0.0087
Winter 2020,2020-01-01,229,tag,Edtech,1,0.0044
Winter 2020,2020-01-01,229,tag,CRISPR,1,0.0044
Winter 2020,2020-01-01,229,tag,Subscriptions,1,0.0044
Winter 2020,2020-01-01,229,tag,Weather,1,0.0044
Winter 2020,2020-01-01,229,tag,Autonomous Delivery,1,0.0044
Winter 2020,2020-01-01,229,tag,Sports Tech,1,0.0044
Winter 2020,2020-01-01,229,tag,Auto Commerce,1,0.0044
Winter 2020,2020-01-01,229,tag,Cloud Workload Protection,1,0.0044
Winter 2020,2020-01-01,229,tag,Calendar,1,0.0044
Winter 2020,2020-01-01,229,tag,Commercial Space Launch,1,0.0044
Winter 2020,2020-01-01,229,tag,Mental Health,1,0.0044
Winter 2020,2020-01-01,229,tag,Robotic Process Automation,1,0.0044
Winter 2020,2020-01-01,229,tag,Messaging,1,0.0044
Winter 2020,2020-01-01,229,tag,Media,1,0.0044
Winter 2020,2020-01-01,229,tag,Live,1,0.0044
Winter 2020,2020-01-01,229,tag,Unmanned Vehicle,1,0.0044
Winter 2020,2020-01-01,229,tag,Aerospace,1,0.0044
Winter 2020,2020-01-01,229,tag,Electronics,1,0.0044
Winter 2020,2020-01-01,229,tag,Satellites,1,0.0044
Winter 2020,2020-01-01,229,tag,Telecommunications,1,0.0044
Winter 2020,2020-01-01,229,tag,APIs,1,0.0044
Winter 2020,2020-01-01,229,tag,Bioplastic,1,0.0044
Winter 2020,2020-01-01,229,tag,ClimateTech,1,0.0044
Winter 2020,2020-01-01,229,tag,Social Network,1,0.0044
Winter 2020,2020-01-01,229,tag,Food Tech,1,0.0044
Winter 2020,2020-01-01,229,tag,Documents,1,0.0044
Winter 2020,2020-01-01,229,tag,Ghost Kitchens,1,0.0044
Winter 2020,2020-01-01,229,tag,FinOps,1,0.0044
Winter 2020,2020-01-01,229,tag,DevSecOps,1,0.0044
Winter 2020,2020-01-01,229,tag,Music,1,0.0044
Winter 2020,2020-01-01,229,tag,Digital Health,1,0.0044
Winter 2020,2020-01-01,229,tag,Diversity & Inclusion,1,0.0044
Winter 2020,2020-01-01,229,tag,Marketing,1,0.0044
Winter 2020,2020-01-01,229,tag,Fertility Tech,1,0.0044
Winter 2020,2020-01-01,229,tag,Primary Care,1,0.0044
Winter 2020,2020-01-01,229,tag,Quantum Computing,1,0.0044
Winter 2020,2020-01-01,229,tag,Conversational AI,1,0.0044
Winter 2020,2020-01-01,229,tag,Enterprise Software,1,0.0044
Winter 2020,2020-01-01,229,tag,Human Resources,1,0.0044
Winter 2020,2020-01-01,229,tag,Mobility,1,0.0044
Winter 2020,2020-01-01,229,tag,Electric Vehicles,1,0.0044
Winter 2020,2020-01-01,229,tag,Nanotechnology,1,0.0044
Winter 2020,2020-01-01,229,tag,Nonprofit,1,0.0044
Winter 2020,2020-01-01,229,tag,Manufacturing,1,0.0044
Winter 2020,2020-01-01,229,tag,COVID-19,1,0.0044
Winter 2020,2020-01-01,229,tag,IoT,1,0.0044
Winter 2020,2020-01-01,229,tag,Energy,1,0.0044
Winter 2020,2020-01-01,229,tag,Sales Enablement,1,0.0044
Winter 2020,2020-01-01,229,tag,Data Visualization,1,0.0044
Winter 2020,2020-01-01,229,tag,Housing,1,0.0044
Winter 2020,2020-01-01,229,tag,Carbon Capture and Removal,1,0.0044
Winter 2020,2020-01-01,229,tag,Compliance,1,0.0044
Winter 2020,2020-01-01,229,tag,Cybersecurity,1,0.0044
Winter 2020,2020-01-01,229,tag,Neobank,1,0.0044
Winter 2020,2020-01-01,229,tag,Kids,1,0.0044
Winter 2020,2020-01-01,229,tag,Mining,1,0.0044
Winter 2020,2020-01-01,229,tag,Air Taxis,1,0.0044
Winter 2020,2020-01-01,229,tag,Airplanes,1,0.0044
Winter 2020,2020-01-01,229,tag,Autonomous Trucking,1,0.0044
Winter 2020,2020-01-01,229,tag,SMS,1,0.0044
Winter 2020,2020-01-01,229,tag,Scheduling,1,0.0044
Winter 2020,2020-01-01,229,tag,Smart Clothing,1,0.0044
Winter 2020,2020-01-01,229,tag,Sustainable Agriculture,1,0.0044
Winter 2020,2020-01-01,229,tag,Biotechnology,1,0.0044
Summer 2020,2020-07-01,208,industry,B2B,108,0.5192
Summer 2020,2020-07-01,208,industry,Healthcare,32,0.1538
Summer 2020,2020-07-01,208,industry,Consumer,27,0.1298
Summer 2020,2020-07-01,208,industry,Fintech,24,0.1154
Summer 2020,2020-07-01,208,industry,"Engineering, Product and Design",16,0.0769
Summer 2020,2020-07-01,208,industry,Infrastructure,14,0.0673
Summer 2020,2020-07-01,208,industry,Productivity,11,0.0529
Summer 2020,2020-07-01,208,industry,Retail,9,0.0433
Summer 2020,2020-07-01,208,industry,Payments,8,0.0385
Summer 2020,2020-07-01,208,industry,Operations,8,0.0385
Summer 2020,2020-07-01,208,industry,Marketing,7,0.0337
Summer 2020,2020-07-01,208,industry,Food and Beverage,7,0.0337
Summer 2020,2020-07-01,208,industry,Sales,7,0.0337
Summer 2020,2020-07-01,208,industry,Consumer Health and Wellness,6,0.0288
Summer 2020,2020-07-01,208,industry,Analytics,6,0.0288
Summer 2020,2020-07-01,208,industry,Industrials,6,0.0288
Summer 2020,2020-07-01,208,industry,Banking and Exchange,6,0.0288
Summer 2020,2020-07-01,208,industry,Social,6,0.0288
Summer 2020,2020-07-01,208,industry,Consumer Finance,5,0.024
Summer 2020,2020-07-01,208,industry,Content,5,0.024
Summer 2020,2020-07-01,208,industry,Real Estate and Construction,5,0.024
Summer 2020,2020-07-01,208,industry,Security,5,0.024
Summer 2020,2020-07-01,208,industry,Education,4,0.0192
Summer 2020,2020-07-01,208,industry,Healthcare IT,4,0.0192
Summer 2020,2020-07-01,208,industry,Industrial Bio,4,0.0192
Summer 2020,2020-07-01,208,industry,Drug Discovery and Delivery,4,0.0192
Summer 2020,2020-07-01,208,industry,Supply Chain and Logistics,4,0.0192
Summer 2020,2020-07-01,208,industry,Housing and Real Estate,3,0.0144
Summer 2020,2020-07-01,208,industry,Finance and Accounting,3,0.0144
Summer 2020,2020-07-01,208,industry,Human Resources,3,0.0144
Summer 2020,2020-07-01,208,industry,Medical Devices,3,0.0144
Summer 2020,2020-07-01,208,industry,Government,2,0.0096
Summer 2020,2020-07-01,208,industry,Climate,2,0.0096
Summer 2020,2020-07-01,208,industry,Home and Personal,2,0.0096
Summer 2020,2020-07-01,208,industry,Recruiting and Talent,2,0.0096
Summer 2020,2020-07-01,208,industry,Therapeutics,2,0.0096
Summer 2020,2020-07-01,208,industry,Construction,2,0.0096
Summer 2020,2020-07-01,208,industry,Diagnostics,2,0.0096
Summer 2020,2020-07-01,208,industry,Manufacturing and Robotics,2,0.0096
Summer 2020,2020-07-01,208,industry,Energy,2,0.0096
Summer 2020,2020-07-01,208,industry,Healthcare Services,2,0.0096
Summer 2020,2020-07-01,208,industry,Legal,1,0.0048
Summer 2020,2020-07-01,208,industry,Gaming,1,0.0048
Summer 2020,2020-07-01,208,industry,Credit and Lending,1,0.0048
Summer 2020,2020-07-01,208,industry,Insurance,1,0.0048
Summer 2020,2020-07-01,208,industry,"Travel, Leisure and Tourism",1,0.0048
Summer 2020,2020-07-01,208,industry,Job and Career Services,1,0.0048
Summer 2020,2020-07-01,208,industry,Consumer Electronics,1,0.0048
Summer 2020,2020-07-01,208,industry,Virtual and Augmented Reality,1,0.0048
Summer 2020,2020-07-01,208,industry,Apparel and Cosmetics,1,0.0048
Summer 2020,2020-07-01,208,region,Remote,173,0.8317
Summer 2020,2020-07-01,208,region,America / Canada,154,0.7404
Summer 2020,2020-07-01,208,region,United States of America,145,0.6971
Summer 2020,2020-07-01,208,region,Partly Remote,97,0.4663
Summer 2020,2020-07-01,208,region,Fully Remote,76,0.3654
Summer 2020,2020-07-01,208,region,Europe,24,0.1154
Summer 2020,2020-07-01,208,region,United Kingdom,12,0.0577
Summer 2020,2020-07-01,208,region,South Asia,12,0.0577
Summer 2020,2020-07-01,208,region,Latin America,12,0.0577
Summer 2020,2020-07-01,208,region,India,11,0.0529
Summer 2020,2020-07-01,208,region,Canada,9,0.0433
Summer 2020,2020-07-01,208,region,Southeast Asia,5,0.024
Summer 2020,2020-07-01,208,region,Mexico,5,0.024
Summer 2020,2020-07-01,208,region,Singapore,4,0.0192
Summer 2020,2020-07-01,208,region,France,4,0.0192
Summer 2020,2020-07-01,208,region,Brazil,3,0.0144
Summer 2020,2020-07-01,208,region,Germany,3,0.0144
Summer 2020,2020-07-01,208,region,Italy,1,0.0048
Summer 2020,2020-07-01,208,region,Indonesia,1,0.0048
Summer 2020,2020-07-01,208,region,Pakistan,1,0.0048
Summer 2020,2020-07-01,208,region,Sweden,1,0.0048
Summer 2020,2020-07-01,208,region,Argentina,1,0.0048
Summer 2020,2020-07-01,208,region,Unspecified,1,0.0048
Summer 2020,2020-07-01,208,region,Chile,1,0.0048
Summer 2020,2020-07-01,208,region,Kenya,1,0.0048
Summer 2020,2020-07-01,208,region,Africa,1,0.0048
Summer 2020,2020-07-01,208,region,Panama,1,0.0048
Summer 2020,2020-07-01,208,region,Norway,1,0.0048
Summer 2020,2020-07-01,208,region,Netherlands,1,0.0048
Summer 2020,2020-07-01,208,region,Egypt,1,0.0048
Summer 2020,2020-07-01,208,region,Middle East and North Africa,1,0.0048
Summer 2020,2020-07-01,208,region,Colombia,1,0.0048
Summer 2020,2020-07-01,208,region,Spain,1,0.0048
Summer 2020,2020-07-01,208,status,Active,124,0.5962
Summer 2020,2020-07-01,208,status,Inactive,43,0.2067
Summer 2020,2020-07-01,208,status,Acquired,40,0.1923
Summer 2020,2020-07-01,208,status,Public,1,0.0048
Summer 2020,2020-07-01,208,tag,SaaS,69,0.3317
Summer 2020,2020-07-01,208,tag,B2B,58,0.2788
Summer 2020,2020-07-01,208,tag,Fintech,41,0.1971
Summer 2020,2020-07-01,208,tag,Developer Tools,24,0.1154
Summer 2020,2020-07-01,208,tag,AI,15,0.0721
Summer 2020,2020-07-01,208,tag,E-commerce,14,0.0673
Summer 2020,2020-07-01,208,tag,Machine Learning,13,0.0625
Summer 2020,2020-07-01,208,tag,Artificial Intelligence,13,0.0625
Summer 2020,2020-07-01,208,tag,Open Source,12,0.0577
Summer 2020,2020-07-01,208,tag,Education,11,0.0529
Summer 2020,2020-07-01,208,tag,Marketplace,11,0.0529
Summer 2020,2020-07-01,208,tag,Healthcare,8,0.0385
Summer 2020,2020-07-01,208,tag,Generative AI,7,0.0337
Summer 2020,2020-07-01,208,tag,Climate,7,0.0337
Summer 2020,2020-07-01,208,tag,Data Engineering,7,0.0337
Summer 2020,2020-07-01,208,tag,Digital Health,7,0.0337
Summer 2020,2020-07-01,208,tag,Health Tech,7,0.0337
Summer 2020,2020-07-01,208,tag,Payments,6,0.0288
Summer 2020,2020-07-01,208,tag,Productivity,6,0.0288
Summer 2020,2020-07-01,208,tag,Delivery,6,0.0288
Summer 2020,2020-07-01,208,tag,Social,6,0.0288
Summer 2020,2020-07-01,208,tag,Supply Chain,5,0.024
Summer 2020,2020-07-01,208,tag,Consumer,5,0.024
Summer 2020,2020-07-01,208,tag,Enterprise,5,0.024
Summer 2020,2020-07-01,208,tag,Analytics,5,0.024
Summer 2020,2020-07-01,208,tag,API,5,0.024
Summer 2020,2020-07-01,208,tag,Entertainment,5,0.024
Summer 2020,2020-07-01,208,tag,Consumer Health Services,4,0.0192
Summer 2020,2020-07-01,208,tag,Health & Wellness,4,0.0192
Summer 2020,2020-07-01,208,tag,DevOps,4,0.0192
Summer 2020,2020-07-01,208,tag,Hardware,4,0.0192
Summer 2020,2020-07-01,208,tag,Video,4,0.0192
Summer 2020,2020-07-01,208,tag,DevSecOps,4,0.0192
Summer 2020,2020-07-01,208,tag,HR Tech,4,0.0192
Summer 2020,2020-07-01,208,tag,Biotech,4,0.0192
Summer 2020,2020-07-01,208,tag,Computer Vision,4,0.0192
Summer 2020,2020-07-01,208,tag,Medical Devices,4,0.0192
Summer 2020,2020-07-01,208,tag,Gaming,4,0.0192
Summer 2020,2020-07-01,208,tag,Construction,4,0.0192
Summer 2020,2020-07-01,208,tag,Hard Tech,4,0.0192
Summer 2020,2020-07-01,208,tag,eLearning,3,0.0144
Summer 2020,2020-07-01,208,tag,Fitness,3,0.0144
Summer 2020,2020-07-01,208,tag,Proptech,3,0.0144
Summer 2020,2020-07-01,208,tag,Data Visualization,3,0.0144
Summer 2020,2020-07-01,208,tag,Enterprise Software,3,0.0144
Summer 2020,2020-07-01,208,tag,Crypto / Web3,3,0.0144
Summer 2020,2020-07-01,208,tag,Food Tech,3,0.0144
Summer 2020,2020-07-01,208,tag,Electric Vehicles,3,0.0144
Summer 2020,2020-07-01,208,tag,Fertility Tech,2,0.0096
Summer 2020,2020-07-01,208,tag,Fashion,2,0.0096
Summer 2020,2020-07-01,208,tag,Deep Learning,2,0.0096
Summer 2020,2020-07-01,208,tag,Housing,2,0.0096
Summer 2020,2020-07-01,208,tag,Transportation,2,0.0096
Summer 2020,2020-07-01,208,tag,Data Science,2,0.0096
Summer 2020,2020-07-01,208,tag,IoT,2,0.0096
Summer 2020,2020-07-01,208,tag,Neobank,2,0.0096
Summer 2020,2020-07-01,208,tag,Marketing,2,0.0096
Summer 2020,2020-07-01,208,tag,Latin America,2,0.0096
Summer 2020,2020-07-01,208,tag,Workflow Automation,2,0.0096
Summer 2020,2020-07-01,208,tag,Mental Health Tech,2,0.0096
Summer 2020,2020-07-01,208,tag,LegalTech,2,0.0096
Summer 2020,2020-07-01,208,tag,Messaging,2,0.0096
Summer 2020,2020-07-01,208,tag,Cybersecurity,2,0.0096
Summer 2020,2020-07-01,208,tag,Manufacturing,2,0.0096
Summer 2020,2020-07-01,208,tag,Therapeutics,2,0.0096
Summer 2020,2020-07-01,208,tag,Mental Health,2,0.0096
Summer 2020,2020-07-01,208,tag,Food & Beverage,2,0.0096
Summer 2020,2020-07-01,208,tag,Kids,2,0.0096
Summer 2020,2020-07-01,208,tag,Recruiting,2,0.0096
Summer 2020,2020-07-01,208,tag,Logistics,2,0.0096
Summer 2020,2020-07-01,208,tag,Telehealth,2,0.0096
Summer 2020,2020-07-01,208,tag,Databases,2,0.0096
Summer 2020,2020-07-01,208,tag,AI-powered Drug Discovery,2,0.0096
Summer 2020,2020-07-01,208,tag,Diagnostics,2,0.0096
Summer 2020,2020-07-01,208,tag,Design Tools,2,0.0096
Summer 2020,2020-07-01,208,tag,No-code,2,0.0096
Summer 2020,2020-07-01,208,tag,Sales,2,0.0096
Summer 2020,2020-07-01,208,tag,Nanosensors,2,0.0096
Summer 2020,2020-07-01,208,tag,Compliance,2,0.0096
Summer 2020,2020-07-01,208,tag,Security,2,0.0096
Summer 2020,2020-07-01,208,tag,Remittances,1,0.0048
Summer 2020,2020-07-01,208,tag,Design,1,0.0048
Summer 2020,2020-07-01,208,tag,Podcasts,1,0.0048
Summer 2020,2020-07-01,208,tag,AI Assistant,1,0.0048
Summer 2020,2020-07-01,208,tag,Finance,1,0.0048
Summer 2020,2020-07-01,208,tag,Ghost Kitchens,1,0.0048
Summer 2020,2020-07-01,208,tag,Nonprofit,1,0.0048
Summer 2020,2020-07-01,208,tag,Note-taking,1,0.0048
Summer 2020,2020-07-01,208,tag,Automation,1,0.0048
Summer 2020,2020-07-01,208,tag,Chatbot,1,0.0048
Summer 2020,2020-07-01,208,tag,SMB,1,0.0048
Summer 2020,2020-07-01,208,tag,Healthcare IT,1,0.0048
Summer 2020,2020-07-01,208,tag,Banking as a Service,1,0.0048
Summer 2020,2020-07-01,208,tag,Personalization,1,0.0048
Summer 2020,2020-07-01,208,tag,Retail Tech,1,0.0048
Summer 2020,2020-07-01,208,tag,Team Collaboration,1,0.0048
Summer 2020,2020-07-01,208,tag,Social Network,1,0.0048
Summer 2020,2020-07-01,208,tag,Grocery,1,0.0048
Summer 2020,2020-07-01,208,tag,Psychedelics,1,0.0048
Summer 2020,2020-07-01,208,tag,Retail,1,0.0048
Summer 2020,2020-07-01,208,tag,AI-Enhanced Learning,1,0.0048
Summer 2020,2020-07-01,208,tag,Talent Acquisition,1,0.0048
Summer 2020,2020-07-01,208,tag,Augmented Reality,1,0.0048
Summer 2020,2020-07-01,208,tag,Metaverse,1,0.0048
Summer 2020,2020-07-01,208,tag,Autonomous Trucking,1,0.0048
Summer 2020,2020-07-01,208,tag,Synthetic Biology,1,0.0048
Summer 2020,2020-07-01,208,tag,Real Estate,1,0.0048
Summer 2020,2020-07-01,208,tag,Cloud Gaming,1,0.0048
Summer 2020,2020-07-01,208,tag,Community,1,0.0048
